premise,hypothesis,label
"Two women are sitting on black leather chairs, and one of them is holding up a caffeine free Coca-Cola.",The two men that are sitting outside have chairs.,2
"Two brothers are sitting on black leather chairs, and one of them is holding up a caffeine free Coca-Cola.",The two men that are sitting outside have chairs.,1
2 women are sitting and wondering what the man who is standing is eating.,The two women are wondering what the man is eating.,0
2 women are sitting and watching the man who is standing eat a hamburger.,The two women are wondering what the man is eating.,2
Seven dogs are swimming in a natural body of water.,There are people in the water.,2
Six people are doing leisure activity while wet.,There are people in the water.,1
Chairs have been placed inside of a building.,Chairs in front of a building.,2
Chairs have been placed in front of a building for outside dining.,Chairs in front of a building.,1
A brown dog and a white and tan dog are biting themselves on the snout.,The dogs are doing their own things.,0
A brown dog is biting on the snout.,The dogs are doing their own things.,1
A black dog playfully bits a car in a living room setting,Two dogs are in a living room playing with each other.,2
A black dog playfully bits someone in a living room setting,Two dogs are in a living room playing with each other.,1
A little girl is batting with a white helmet on.,a little school boy from California is batting,2
A boy is wearing a red helmet. ,a little school boy from California is batting,0
A man in silver car talking on to his insurance agent on cellphone and another man standing on sidewalk after an accident.,The man in the silver car is explaining the accident to his insurance agent.,0
A man in silver car talking to his mom on cellphone and another man standing on sidewalk.,The man in the silver car is explaining the accident to his insurance agent.,2
"A man bows his head with another, as a third looks on.",a man prays with another man,1
"A man bows his head with another as a greeting, as a third looks on.",a man prays with another man,2
A young man preparing to rollerblade is preparing dinner.,a man is preparing dinner,0
A young man preparing to rollerblade preparing a meal. ,a man is preparing dinner,1
People dressed in all white are looking at some shaved llamas.,People are shaving lambs.,2
People dressed in all white are looking at some lambs as they shave them.,People are shaving lambs.,0
Two girls with their arms holding a form  with a blue shirt and black belt.,People holding a person,1
Two girls with their arms holding a mermaid doll with a blue shirt and black belt around her upper body.,People holding a person,2
A group of people drinking and talking as marathon racers go past trees.,Some people are outside running a marathon.,0
A group of people drinking and talking as a group runs past them.,Some people are outside running a marathon.,1
A restaurant worker wearing an orange shirt putting ketchup and mustard on white sandwich bread.,Everybody is washing dishes.,1
All restaurant workers wearing shirts washing ketchup and mustard from dirty plates.,Everybody is washing dishes.,0
"A man wearing a black shirt, jeans and a cap is outside jumping in the air, causing his full cup of Pepsi to splash.",The cup is filled to the brim with pepsi.,0
"A man wearing a black shirt, jeans and a cap is outside jumping in the air, causing the coffee in his cup to splash.",The cup is filled to the brim with pepsi.,2
A boy with blonde hair sitting on a lawn chair.,A person is outside.,2
A girl with brown hair sitting on a chair.,A person is outside.,0
Man moves his legs while riding bike.,A man is putting his legs in the air.,1
Man keeps his legs at the clutch while riding bike.,A man is putting his legs in the air.,2
Lake with a model biplane.,A model biplane is swimming in the lake.,1
Ride with a swimming model biplane.,A model biplane is swimming in the lake.,0
A man in a sweatshirt and jeans is riding a horse holding some long thin planks of wood,a man is riding a bike,2
A man in a sweatshirt and jeans is riding while holding some long thin planks of wood,a man is riding a bike,1
Man from Palestinan with facial hair wearing red and white Palestinian style headscarf.,the man is from Palestinan,0
Man from Germany with facial hair wearing red and white Palestinian style headscarf.,the man is from Palestinan,2
A child dressed like a superhero ringing a doorbell.,The child is trick-or-treating.,0
A child dressed as a villain ringing a doorbell.,The child is trick-or-treating.,2
A crowd of men and women wait at a bus station.,A group of people are all riding the bus.,1
A crowd of men and women board a bus at a bus station.,A group of people are all riding the bus.,0
One small lacrosse player sits alone.,There is only a single person shown here.,0
One small lacrosse player listens.,There is only a single person shown here.,1
An Asian man and woman dance  in a large empty ballroom.,There is a man and woman dancing together in a large empty ballroom.,0
