premise,hypothesis,label
People gather at a vintage ice cream truck to receive traditional ice cream.,The people are enjoying a stroll through the park.,2
A man dressed in orange speaks to a small outdoor crowd at a festival.,A clown performs for a crowd.,1
A child smiling in a park,A child is riding a bike through the park.,1
An older man with glasses raises his eyebrows in surprise.,The man has no glasses.,2
A young couple conversing inside a hip dance club.,A black couple chat inside a hip hop club.,1
The man on the bike is writing off road in the countryside.,The countryside is perfect for biking.,1
A young couple playfully playing in the subway.,A black couple run for the train.,1
People are parasailing on a clear day.,The people are parasailing,0
Two firefighters hosing down something.,The firefighters are taking a break.,2
A man wearing black shorts with white stripes is diving into some water.,A man jumps.,0
Two men fighting in front of an audience.,Two men fighting in front of people.,0
"This man with a white hard hat, and gray vest, and long-sleeve shirt is standing on top of a roof.",A man is standing on a roof.,0
The skateboarder rides near a small cone.,The skateboarder walks on the beach while carrying his skateboard.,2
"A woman wearing sunglasses and a blue shirt, selling sea shells, looks at an older man wearing a black shirt and a cap.","A lady wearing glasses and a blue top,selling shells,looks at an elderly man who is in black.",0
The back of a man with gray hair and a cloth grocery bag with a saw and tools.,The man is carrying a bucket of water in each hand.,2
A man plays the guitar on a rainy sidewalk.,monkey runs,2
A woman wearing a black shirt and holding a red plastic cup sits on a bench in front of a Cigar Company while a man wearing sunglasses and black clothing sits in a wood chair next to her.,Two people sit together infront of a buisness.,0
An all-male band performing in tutus,There are men wearing tutus.,0
A little girl is licking a dinner plate and getting food all over her face.,A baby is enjoying her food and starts licking her dinner plate with food all over her face,0
A man and a boy set up a grill on a sunny day.,A father and son setting up a grill on a sunny friday.,1
"Two people, one wearing a blue suit and the other one wearing orange is sitting in an audience.",The people are at a movie theater.,1
A young girl skiing along side an adult,The young girl is the adult's child.,1
A group of people working to package the drink.,A group of dogs working to package the food.,2
Two kayakers interrupt a race and are about to hit competitors of the race.,Two men on kayaks disrupt boat race,1
A little girl wearing a helmet pedals her bike down the street.,The girl is learning how to ride a bike.,1
Skateboarders are doing tricks on a staircase next to mirror buildings.,The skateboarders are doing tricks.,0
A man in a small bathing suit talks to another man on the beach in front of a beach patrol stand.,A man has a small bathing suit.,0
"A man in purple, white, and yellow on stilts.",A man on stilts in a parade.,1
A woman in a black jacket kneeling and pointing.,A woman is wearing clothes.,0
"A boy wearing a bike helmet, jeans, and a striped shirt and a girl wearing a green shirt and jeans ride bikes with training wheels down a sidewalk.",a boy is learning how to drive a car,2
A snowboarder jumps over a wooden structure,a snowboarder is practicing,1
A girl in a white dress high up hanging from straps.,A girl in a white dress sitting on the ground.,2
A band with 2 singers and 2 guitar players is performing on a stage.,A band with four members performing on an outdoor stage in a packed area.,1
A boy sits under a bear with Einstein's picture on it.,A boy in a museum.,1
Two identically dressed dancers performing on a dark stage.,A man learns to cook.,2
"Two men gesture at each other, while a third plays guitar.",The third is playing a piano.,2
A group of people singing and playing musical instruments on stage.,They are stomping on their instruments.,2
"A man surfs, wearing a wetsuit, in crystal blue waters.",A man is surfing in the clear water.,0
There is a man in a brown jacket who is sitting on a rock and he is near a bunch of four wheelers.,All-terrain vehicles are outdoors.,0
A brunette woman wearing a black dress is sitting on a stone bench.,A dark haired women is sitting.,1
Three construction workers are standing on a boat while one of the men points at something.,"Three coworkers stand together, and one of them points something out.",0
A old man riding a motorcycle on a beautiful day.,A old man looks around his surroundings as he rides his motorcycle on a beautiful day.,0
A baby hanging in a baby jumper on a deck by a sea port.,There is a jumper on the deck.,0
A toddler plays with his wooden toy train set.,Toddler playing in a living room.,1
Many people in white smocks look at things under identical looking microscopes.,Multiple humans are laying basketball.,2
Woman coming out from a building in an Asian city.,A woman runs out of a building in an Asian city.,1
A female athlete is running after exiting a swimming pool.,An attractive lady runs in blue shorts after getting out of a deep pool.,1
