premise,hypothesis,label
Man in all white clothing washing the windows on the outside of a chinese restaurant.,The restaurant's windows are being cleaned.,0
Man in all white clothing working on the windows on the outside of a chinese restaurant.,The restaurant's windows are being cleaned.,1
Man in all white clothing washing the windows on the outside of a chinese restaurant.,The restaurant's windows are being broken by thugs.,2
A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.,The man is reading a book on the bench.,0
A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.,The man is reading a book on the plane.,2
A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.,The man is reading a book on the bench and eating tuna.,1
A man wearing a camouflage hat and sunglasses reading a book on a black metal shelf.,The man is reading a book on the bench.,2
A man wearing a camouflage hat and sunglasses reading a book on a black metal furniture.,The man is reading a book on the bench.,1
Crowds of people gather into the movie theater with a couple in the foreground. ,A couple stands together under an umbrella.,2
Crowds of people walk down a street after a parade ended due to rain. ,A couple stands together under an umbrella.,1
"Crowds of people walking down street, couple in foreground with umbrella.",A couple stands together under a bridge.,2
"Crowds of people walking down street, couple in foreground with umbrella.",A couple stands together under an umbrella holding hands.,1
"Crowds of people walking down street, couple in foreground with umbrella.",A couple stands together under an umbrella.,0
A man in a white t-shirt is about to dunk a basketball through a net-less hoop.,A man is playing with a basketball.,0
A man in a white t-shirt is about to dunk a beer bottle through a net-less hoop.,A man is playing with a basketball.,2
A man in a white t-shirt is about to put a ball through a hoop.,A man is playing with a basketball.,1
A man in a white t-shirt is about to dunk a basketball through a net-less hoop.,A man is not playing with a basketball.,2
A man in a white t-shirt is about to dunk a basketball through a net-less hoop.,A teammate cheers the man playing with a basketball.,1
A boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand.,The boy is wearing a bright colored shirt.,1
A boy with a pink shirt and light brown shorts is posing with a long dipping spoon in each hand.,The boy is wearing yelow,2
A boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand.,The boy is wearing a black shirt.,2
A boy with a shirt and light brown shorts is posing with a long dipping yellow spoon in each hand.,The boy is wearing yelow,1
A boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand.,The boy is wearing yelow,0
A young and tall boy sitting on a blue toilet.,A child sitting on a toilet,1
A young boy sitting on a blue toilet.,A child sitting on a toilet,0
An old man sitting on a blue toilet.,A child sitting on a toilet,2
A young boy sitting on a blue toilet.,A child crying on a toilet.,1
A young boy sitting on a blue toilet.,An old man sitting on a toilet.,2
Two women undressing and frolicking in the water.,The women are lovers.,1
Two women undressing and frolicking in the water.,The women are enemies.,2
Two women undressing and frolicking in a fight.,The women are lovers.,2
Two women undressing and frolicking in the water.,The women are naked and playing in the water.,0
Two women undressing and frolicking in their honeymoon.,The women are lovers.,0
man with apron sitting at a table outside a store and another man walking with a luggage.,A woman in an dress sitting near another man.,2
A person with apron sitting at a table outside a store and a man walking with a luggage.,A man in an apron sitting near another man.,1
A man with apron sitting at a table outside a store and a woman walking with a luggage.,A man in an apron sitting near another man.,2
man with apron sitting at a table outside a store and another man walking with a luggage.,A tall man in an apron sitting near another man.,1
man with apron sitting at a table outside a store and another man walking with a luggage.,A man in an apron sitting near another man.,0
The two hockey players are down on the ice.,The players have their skates on.,0
The two hockey players are down on the ice only to get their photos taken.,The players are getting ready for a game.,2
"The two hockey players are down on the ice, preparing for the start of the game.",The players are getting ready for a game.,0
The two hockey players are down on the ice.,The players are getting ready for a game.,1
The two hockey players are down on the ice.,The players are getting ready for a game of polo.,2
A child getting out of the car wearing soccer shoes.,A child stepped out of the automobile with shoes on their feet.,0
